,Diện tích,Mức giá,Mặt tiền,Đường vào,Số phòng ngủ,Số toilet,id,legal codes,direction codes,most_similar
726,200.0,0.0,125,25,0,0,34205049,7,-1,"['34207585', '33940693', '34010162', '33990799', '34189033']"
727,1000.0,0.0,20,0,0,0,34205185,-1,-1,"['34322208', '22752319', '23008813', '22840717', '22493059']"
728,200.0,0.0,0,15,0,0,34205382,80,-1,"['34320279', '34167282', '34343514', '33971895', '33818045']"
729,2174.0,0.24379024839006438,30,16,0,0,34205525,80,-1,"['33460697', '32046503', '31758947', '33398253', '34332155']"
730,200.0,0.0,6,15,0,0,34207383,80,-1,"['34194728', '33841791', '33818045', '33971895', '34342811']"
731,200.0,0.0,125,25,0,0,34207585,7,-1,"['34205049', '33940693', '34010162', '33990799', '34189033']"
732,1000.0,0.0,0,8,0,0,34207680,80,-1,"['34276647', '34151790', '34343514', '34167282', '34323915']"
733,500.0,0.0,0,0,0,0,34207704,90,-1,"['34292245', '34333563', '34342156', '34325880', '34323323']"
734,140.0,6.2857142857142865,6,4,3,4,34208003,-1,-1,"['32009628', '33390795', '32292284', '33891799', '34189824']"
735,9000.0,0.0,76.5,0,0,0,34209487,80,-1,"['34266160', '34266171', '33517812', '33266068', '34292346']"
736,142.23,32.341981297897775,0,0,0,0,34209759,-1,-1,"['21687998', '34046383', '34261813', '33786376', '33418295']"
737,122.0,1.8032786885245904,0,0,0,0,34209842,-1,-1,"['32983842', '34324847', '32375809', '34328071', '34313052']"
738,170.0,0.6470588235294118,0,0,0,0,34210817,80,-1,"['33328949', '34313448', '34311797', '34262827', '34343108']"
739,190.0,1.394736842105263,10,4,0,0,34211040,80,-1,"['34326795', '34227232', '34253390', '34332308', '34318978']"
740,200.0,4.0,0,0,0,0,34211947,80,-1,"['34338369', '34338570', '34336203', '34252271', '34341225']"
741,2500.0,0.0,0,0,0,0,34212408,-1,-1,"['33284318', '33446738', '34240856', '34281841', '32150925']"
742,100.0,0.0,10,10,0,0,34212438,80,-1,"['34344245', '34293910', '34339667', '34131539', '34107528']"
743,120.0,0.0,0,0,0,0,34212504,80,-1,"['33973395', '33958067', '33830580', '33657156', '33984091']"
744,200.0,1.0,0,0,0,0,34213289,80,-1,"['34101546', '34103486', '34000147', '34256398', '34140243']"
745,285.0,1.2,0,0,0,0,34213922,80,-1,"['34276876', '34052323', '33907647', '34126374', '34140243']"
746,350.0,0.0,0,0,0,0,34214008,-1,-1,"['33593704', '33698561', '34272573', '34322419', '33505595']"
747,148.0,1.4189189189189189,24,12,0,0,34215233,80,-1,"['33368713', '32621870', '34115308', '33852434', '33169643']"
748,200.0,4.5,10,11,0,0,34215694,68,-1,"['31230926', '34309048', '33813011', '34333695', '34299019']"
749,200.0,0.0,0,0,0,0,34216402,106,-1,"['34326910', '34333315', '34340386', '32581770', '34305435']"
750,207.0,0.0,30,30,0,0,34217189,80,-1,"['34341784', '33697764', '34292422', '27171905', '34332155']"
751,125.0,11.6,6.8,5,5,6,34217530,80,-1,"['33790988', '34309892', '34323212', '31172292', '34333942']"
752,1249.0,7.0,22,8,0,0,34217613,79,-1,"['33046128', '33643236', '33998686', '34019674', '33046477']"
753,500.0,0.0,0,0,0,0,34218331,80,-1,"['34273240', '34337059', '34328624', '33887187', '34262918']"
754,152.0,12.5,4.5,20,15,15,34219455,80,-1,"['34000303', '34291057', '34220143', '34290788', '34073625']"
755,200.0,0.0,5,24,0,0,34219796,38,-1,"['34302544', '34329641', '34330996', '34282296', '34275539']"
756,457.0,5.908096280087527,10,5,17,18,34220143,80,-1,"['34291057', '34000303', '34219455', '34314231', '34073625']"
757,200.0,3.975,11,5,0,0,34220697,80,-1,"['34322578', '34308051', '34316572', '33766728', '34323544']"
758,200.0,4.5,0,0,0,0,34224055,80,-1,"['34261551', '34293246', '34339008', '34053248', '34310259']"
759,553.7,0.2687375835289868,5,5,0,0,34224983,80,-1,"['34237161', '32956313', '33755236', '33978493', '34003032']"
760,300.0,0.0,12,16,0,0,34225463,80,-1,"['34263578', '23772222', '34009154', '34263112', '34343872']"
761,208.0,0.0,0,0,0,0,34225633,80,-1,"['34322668', '34306084', '33804028', '33915423', '34323058']"
762,150.0,5.666666666666667,0,0,0,0,34225884,80,-1,"['33233700', '34099359', '34306693', '34342096', '34308622']"
763,425.0,2.823529411764706,0,0,3,0,34226869,80,-1,"['33800992', '34306532', '34272835', '33319156', '33767972']"
764,201.0,1.0945273631840797,11.5,5,0,0,34227232,80,-1,"['34253390', '33843506', '34332308', '34326795', '32794685']"
765,82.0,0.0,0,0,14,0,34227512,-1,-1,"['33793572', '32264836', '31221606', '34344208', '34330994']"
766,400.0,5.5,0,10,0,0,34227529,38,-1,"['34342296', '34305302', '33503903', '34101212', '34298026']"
767,11468.0,0.13951866062085805,40,0,0,0,34227835,80,-1,"['33880947', '34234330', '34187006', '34318185', '34305310']"
768,1500.0,0.21333333333333335,55,6,0,0,34228380,-1,-1,"['34270905', '34336401', '34042610', '31950422', '33637692']"
769,220.0,1.5909090909090908,0,0,0,0,34228614,80,-1,"['33699879', '34295665', '34240714', '34316738', '34213922']"
770,130.0,7.684615384615385,5,6,0,0,34229785,-1,-1,"['33418295', '33441927', '34007176', '23809342', '34019893']"
771,151.0,0.0,0,0,0,0,34230084,-1,-1,"['34329983', '34329101', '33110107', '27326859', '34048526']"
772,203.0,0.0,7,30,0,0,34230420,80,-1,"['34041740', '34313710', '34070566', '33320193', '33482223']"
773,600.0,0.0,0,0,0,0,34230635,80,-1,"['34262918', '34273240', '34218331', '34328624', '34337059']"
774,20000.0,0.0,142,25,0,0,34230729,100,-1,"['34317878', '32955616', '31895902', '34324934', '28712692']"
775,333.9,0.7337526205450735,7,20,0,0,34230888,80,-1,"['34340306', '34317562', '34347475', '33593839', '34267066']"
776,200.0,0.9,0,0,0,0,34231124,11,-1,"['33126686', '34338592', '34181603', '34032477', '32974620']"
777,1131.0,0.15561450044208666,20,6,0,0,34231962,80,-1,"['34294505', '32825634', '32120760', '33033999', '34251576']"
778,250.0,0.0,0,0,0,0,34232205,80,-1,"['34161357', '34322364', '33398729', '34319946', '34225633']"
779,4500.0,0.1,35,6,0,0,34234330,80,-1,"['34318185', '34187006', '33460697', '33869656', '34342244']"
780,358.0,3.5754189944134076,12,6,0,0,34234619,48,-1,"['34313380', '34301610', '34313532', '34338741', '29316808']"
781,222.0,3.5135135135135136,7.5,18,0,0,34235025,80,-1,"['34338715', '34323411', '34311537', '34260413', '34270931']"
782,222.0,1.1936936936936937,5.7,8,0,0,34235679,80,-1,"['34302539', '34333866', '33555261', '34268461', '34339123']"
783,1400.0,2.0,0,0,0,0,34235686,-1,-1,"['34343161', '32758998', '33032174', '32777018', '32375809']"
784,710.0,0.24647887323943662,10,5,0,0,34235940,80,-1,"['32334022', '33618245', '34326555', '33376423', '33222756']"
785,760.0,0.17105263157894737,5,6,0,0,34237161,80,-1,"['34224983', '33978493', '34335057', '32956313', '33884641']"
786,70.0,30.714285714285715,10,15,0,0,34239085,80,-1,"['34313972', '33955894', '34249150', '34324009', '33348875']"
787,1068.0,2.0,0,0,0,0,34239153,80,-1,"['34255923', '34316738', '34240714', '34295665', '33699879']"
788,21000.0,0.05476190476190476,0,0,0,0,34240489,-1,-1,"['34329950', '33437017', '34052218', '34320728', '34320276']"
789,482.0,1.7531120331950207,0,0,0,0,34240714,80,-1,"['34295665', '33699879', '34316738', '34228614', '34255923']"
790,3000.0,0.2,0,0,0,0,34240856,-1,-1,"['33284318', '32150925', '33086426', '34281841', '34329922']"
791,130.0,0.0,7,6,0,0,34244152,80,-1,"['34276505', '33001461', '33842439', '33978493', '34335057']"
792,600.0,0.45,0,0,0,0,34244586,-1,-1,"['34251766', '34305036', '33379723', '34082340', '26773983']"
793,7305.0,0.06981519507186858,0,5,0,0,34245595,80,-1,"['34343675', '34187915', '32564189', '31391410', '33860599']"
794,150.0,5.333333333333333,6.6,10,0,0,34247259,80,-1,"['34342553', '34339464', '34311194', '34343422', '34325596']"
795,2453.0,0.08438646555238483,0,0,0,0,34247268,80,-1,"['34255647', '32520707', '34264878', '34338349', '34333782']"
796,2453.0,0.85,0,0,0,0,34247271,80,-1,"['33223831', '34333618', '34342321', '34264878', '34255647']"
797,626.0,1.2779552715654952,0,8,0,0,34248354,80,-1,"['33595039', '33716691', '33595144', '32901815', '34335005']"
798,172.0,14.534883720930232,7.2,0,0,0,34249150,80,-1,"['34324009', '34347228', '34341451', '33348875', '34147840']"
799,200.0,1.0,10,12,0,0,34250140,-1,-1,"['34341987', '34260415', '34311336', '32362722', '34172669']"
800,450.0,0.6422222222222222,62,6,0,0,34250964,80,-1,"['34078973', '34278761', '32734638', '34266171', '33989075']"
801,150.0,7.0,0,12,0,0,34251268,80,-1,"['33549801', '34328181', '31200631', '34339464', '34311194']"
802,1076.0,0.10687732342007433,21,6,0,0,34251576,80,-1,"['32825634', '34231962', '34294505', '34285943', '33033999']"
803,600.0,0.45,0,0,0,0,34251766,-1,-1,"['34244586', '34305036', '33379723', '34082340', '26773983']"
804,114.0,8.6,0,0,0,0,34251858,80,-1,"['34342589', '34120328', '34310803', '34329343', '33305214']"
805,150.0,4.066666666666666,0,0,0,0,34252271,80,-1,"['34211947', '34338369', '34338570', '34336203', '34341225']"
806,807.6,0.433382862803368,0,0,0,0,34252276,80,-1,"['34290684', '33578853', '33911120', '33827987', '34066174']"
807,6800.0,0.22058823529411764,30,20,3,2,34252348,80,-1,"['34328307', '34148084', '34341832', '34343408', '34313945']"
808,151.0,5.430463576158941,10,0,0,0,34253133,80,-1,"['34313213', '34322485', '34278274', '34267160', '34325596']"
809,1000.0,1.3,0,0,0,0,34253225,-1,-1,"['33910809', '33557311', '33670882', '33140100', '33958290']"
810,307.0,1.0423452768729642,10.5,6,0,0,34253390,80,-1,"['34332308', '33383022', '34227232', '34253999', '34318978']"
811,200.0,0.75,0,6,0,0,34253479,80,-1,"['34334858', '34332628', '34335005', '34333317', '33595144']"
812,370.9,0.7063898624966298,10,6,0,0,34253999,80,-1,"['33752688', '34259985', '34332308', '34253390', '33383022']"
813,255.1,0.7800862406899255,0,0,0,0,34254436,-1,-1,"['34337677', '34337771', '34337837', '33961781', '34311692']"
814,11489.0,0.239,0,0,0,0,34254862,80,-1,"['34344855', '33631093', '34341831', '33355181', '34328502']"
815,5000.0,0.158,100,6,0,0,34255135,-1,-1,"['33870945', '34316591', '34296089', '32218305', '32526743']"
816,2058.0,0.17006802721088435,0,0,0,0,34255647,80,-1,"['32520707', '34338349', '34247268', '34333782', '34310954']"
817,1000.0,2.4,10,6,0,0,34255674,80,-1,"['34284429', '24322901', '32580236', '34310960', '34316572']"
818,190.0,0.6947368421052632,5,6,0,0,34255844,80,-1,"['34276736', '34100136', '34303458', '34277149', '34003032']"
819,1039.0,2.0,0,0,0,0,34255923,80,-1,"['34239153', '34316738', '34240714', '34295665', '33699879']"
820,175.0,0.9714285714285714,0,0,0,0,34256398,80,-1,"['34213289', '34181757', '34101546', '34103486', '34000147']"
821,130.0,0.7692307692307693,0,0,0,0,34258554,80,-1,"['34262827', '34311797', '34311616', '34210817', '34326773']"
822,97.0,2.864948453608247,7,10,0,0,34259830,80,-1,"['32677879', '34316710', '32580236', '33889700', '34302565']"
823,213.0,0.6103286384976526,5.9,6,0,0,34259895,80,-1,"['33961894', '34341035', '34255844', '34277149', '34276736']"
824,3573.0,0.0,0,0,0,0,34259939,80,-1,"['34324346', '34264878', '34247268', '34172480', '34322322']"
825,500.0,0.548,10,7,0,0,34259985,80,-1,"['33752688', '34253999', '34311360', '33840171', '34346112']"
826,1600.0,0.2,0,0,0,0,34260308,-1,-1,"['34329073', '30715391', '34265595', '34312057', '33446738']"
827,160.0,4.6875,5,16,0,0,34260413,80,-1,"['34283148', '34270931', '34311537', '34342553', '34343422']"
828,400.0,0.575,10,13,0,0,34260415,-1,-1,"['34250140', '32362722', '32429779', '34309433', '34048440']"
829,1148.0,12.0,57.4,9,0,0,34261149,54,-1,"['30372783', '34161630', '33521462', '32549717', '33731458']"
830,220.0,3.8636363636363638,6,7,0,0,34261214,80,-1,"['34304919', '34280789', '34302565', '34289614', '34286345']"
831,400.0,4.5,0,0,0,0,34261551,80,-1,"['34224055', '34053248', '34310259', '34293246', '34339008']"
832,378.0,13.756613756613756,0,0,0,0,34261813,-1,-1,"['33786376', '33418295', '34229785', '34322282', '33441927']"
833,2245.0,0.48106904231625836,20,6,0,0,34261911,80,-1,"['33568958', '34294505', '34231962', '34285943', '32825634']"
834,181.0,0.580110497237569,5,8,0,0,34262126,80,-1,"['34271386', '34268461', '34341035', '34302539', '34255844']"
835,176.0,0.0,5,10,0,0,34262404,80,-1,"['34151639', '34330124', '34342283', '34305504', '34332744']"
836,150.0,0.7333333333333334,0,0,0,0,34262827,80,-1,"['34311797', '34258554', '34210817', '34311616', '33328949']"
837,507.0,0.0,0,0,0,0,34262918,80,-1,"['34273240', '34218331', '34328624', '34337059', '33887187']"
838,770.0,5.0,0,0,0,0,34263022,-1,-1,"['34329133', '34324296', '33743126', '34193084', '34310963']"
839,200.0,5.5,0,0,0,0,34263037,80,-1,"['34284944', '34308622', '33525418', '34342096', '34225884']"
840,15000.0,0.05333333333333334,0,0,0,0,34263040,80,-1,"['32848861', '34341831', '34326696', '34341702', '32527606']"
841,200.0,0.0,10,15,0,0,34263112,80,-1,"['34343872', '34009154', '31454208', '34225463', '34263578']"
842,150.0,6.6,0,0,0,0,34263147,80,-1,"['33943330', '33943067', '33455198', '33802195', '34306693']"
843,2004.0,1.3,22.4,5.5,0,0,34263232,80,-1,"['33366782', '34261911', '33785400', '33168702', '34285943']"
844,360.0,0.0,12,16,0,0,34263578,80,-1,"['34225463', '23772222', '34009154', '34263112', '34343872']"
845,560.0,0.5,12,6,0,0,34263646,80,-1,"['33971702', '34055629', '34273002', '32794685', '34311279']"
846,480.0,2.8,0,6,0,0,34263682,80,-1,"['32353916', '33843759', '34094387', '32388067', '34322339']"
847,752.0,0.0,0,0,0,0,34263755,80,-1,"['34230635', '34262918', '34311224', '33803906', '34301618']"
848,180.0,5.0,0,6,0,0,34263978,80,-1,"['34307430', '34100466', '34337710', '34333071', '34339008']"
849,88.12,12.482977757603267,6,6,3,4,34264136,80,-1,"['34332197', '34322740', '34118078', '34155405', '33973995']"
850,2900.0,0.19827586206896552,0,0,0,0,34264878,80,-1,"['34247268', '34259939', '34255647', '32520707', '34324346']"
851,210.0,0.7619047619047619,5,5,0,0,34265345,34,-1,"['34330260', '34338169', '34303579', '33503903', '34120377']"
852,1199.0,0.10842368640533778,0,0,0,0,34265595,-1,-1,"['34312057', '34148512', '34324635', '34329261', '34329073']"
853,6000.0,0.0,80,6,0,0,34266160,80,-1,"['34266171', '34209487', '33517812', '33266068', '34250964']"
854,5400.0,1.4,77.7,6,0,0,34266171,80,-1,"['34266160', '34209487', '33517812', '34078973', '34250964']"
855,1000.0,0.61,10,20,0,0,34267066,80,-1,"['34320246', '34340517', '34177636', '33593839', '34277400']"
856,202.0,4.9504950495049505,10,7,0,0,34267160,80,-1,"['34270807', '34308051', '34322641', '34148046', '34290155']"
857,170.0,14.0,6,10,0,0,34267453,16,-1,"['34319328', '34305253', '34032477', '34337895', '34311426']"
858,150.0,1.0,5,6,0,0,34267482,101,-1,"['34313382', '28503552', '27700258', '34337101', '32873187']"
859,500.0,0.48,8,6,2,1,34267965,80,-1,"['34307973', '33319156', '34306532', '34327587', '34148084']"
860,215.0,0.7441860465116279,5.5,8,0,0,34268461,80,-1,"['34271386', '34262126', '34302539', '34341035', '34181773']"
861,9407.0,0.0999255873285851,0,0,0,0,34270692,-1,-1,"['33135547', '33749440', '34338563', '33918290', '34344848']"
862,560.0,5.0,12,7,0,0,34270807,80,-1,"['34267160', '34308051', '34323544', '34290155', '34148046']"
863,1800.0,0.3055555555555556,50,0,0,0,34270905,-1,-1,"['34228380', '34336401', '34042610', '31950422', '33637692']"
864,160.0,4.6875,5,16,0,0,34270931,80,-1,"['34260413', '34283148', '34311537', '34342553', '34343422']"
865,180.0,0.65,5,8,0,0,34271386,80,-1,"['34262126', '34268461', '34302539', '34341035', '34255844']"
866,511.0,0.6457925636007827,0,0,0,0,34271452,3,-1,"['34339666', '31002930', '34034175', '34187248', '33408433']"
867,400.0,0.0,0,0,0,0,34272157,80,-1,"['34103836', '34322204', '34273240', '34218331', '34337059']"
868,133.0,14.0,0,0,0,0,34272217,74,-1,"['34324009', '34347228', '34341451', '34249150', '33694910']"
869,221.0,0.0,9,4.3,0,0,34272527,80,-1,"['34000292', '34344933', '33522399', '34303318', '34326555']"
870,296.3,0.0,0,0,0,0,34272573,-1,-1,"['33698561', '33593704', '34322419', '34214008', '33505595']"
871,150.0,1.6,5,24,2,0,34272835,80,-1,"['34226869', '33800992', '34267965', '34307973', '33767972']"
872,470.0,2.297872340425532,38,6,0,0,34272990,80,-1,"['32834945', '33629863', '34116933', '34320393', '33616325']"
873,503.0,0.4393638170974155,13,6,0,0,34273002,80,-1,"['34055629', '33971702', '34263646', '33766196', '32794685']"
874,500.0,0.0,0,0,0,0,34273240,80,-1,"['34218331', '34337059', '34328624', '33887187', '34262918']"
875,146000.0,0.16,0,0,0,0,34274042,80,-1,"['34332246', '33285477', '34323977', '31839809', '31863043']"
876,200.0,0.0,12,15,0,0,34275539,38,-1,"['34329641', '34282296', '34330996', '34322162', '34322345']"
877,130.0,7.684615384615385,5,5,0,0,34275739,80,-1,"['34310403', '31200631', '34304907', '34312589', '33549801']"
878,200.0,1.5,20,10,0,0,34276058,117,-1,"['34051563', '32845014', '33848128', '34302112', '30594224']"
879,200.0,0.0,20,15,0,0,34276150,112,-1,"['31572168', '30010782', '31572437', '30536619', '34332720']"
880,232.0,3.2327586206896552,12,8,0,0,34276455,80,-1,"['33796916', '34316572', '34322578', '33766728', '33187233']"
881,1055.0,1.3,0,5,0,0,34276472,80,-1,"['34340923', '33617384', '33843759', '33595039', '34248354']"
882,130.0,0.0,7,6,0,0,34276505,80,-1,"['34244152', '33001461', '33842439', '33978493', '34335057']"
883,100.0,0.0,0,8,0,0,34276647,80,-1,"['34151790', '34167282', '34207680', '34343514', '34334309']"
884,150.0,0.8119999999999999,5,6,0,0,34276736,80,-1,"['34100136', '34303458', '34277149', '34255844', '34003032']"
885,177.0,1.1299435028248588,0,0,0,0,34276876,80,-1,"['33907647', '34126374', '34213922', '34213289', '34101546']"
886,300.0,0.0,20,20,0,0,34277092,80,-1,"['32473843', '34343832', '32046875', '32094226', '32096692']"
887,140.0,0.8535714285714285,5.3,6,0,0,34277149,80,-1,"['34303458', '34100136', '34276736', '34255844', '33950607']"
888,1000.0,0.0,10,20,0,0,34277400,80,-1,"['34177636', '34323778', '34322462', '34305238', '34340517']"
889,250.0,0.0,10,6,2,3,34277763,80,-1,"['34148084', '34327587', '34341832', '34343408', '34314246']"
890,140.0,5.571428571428571,7,6,0,0,34278274,80,-1,"['34325596', '34322485', '34312589', '34247259', '34328621']"
891,823.0,0.3645200486026732,10,0,0,0,34278564,80,-1,"['34199434', '32012862', '34326555', '33222756', '34332014']"
892,100.0,9.0,0,6.2,0,0,34278743,80,-1,"['34120328', '34310803', '34251858', '34319342', '33557247']"
893,3000.0,0.24333333333333335,50,4.5,0,0,34278761,80,-1,"['33989075', '33880947', '34305310', '34320393', '34116933']"
894,120.0,4.241666666666666,6,6,0,0,34280789,80,-1,"['34261214', '34312079', '34286345', '34328621', '34304919']"
895,3300.0,0.0,0,0,0,0,34281841,-1,-1,"['32150925', '34305473', '33086426', '34327107', '33284318']"
896,200.0,0.0,12,18,0,0,34282296,38,-1,"['34329641', '34330996', '34275539', '34322162', '34322345']"
897,160.0,4.6875,5,16,0,0,34283148,80,-1,"['34260413', '34270931', '34311537', '34342553', '34343422']"
898,834.0,2.5,10,7,0,0,34284429,80,-1,"['34255674', '24322901', '32580236', '34339762', '33796916']"
899,200.0,5.5,0,0,0,0,34284944,80,-1,"['34263037', '34308622', '33525418', '34342096', '34225884']"
900,200.0,0.0,0,0,0,0,34285088,-1,-1,"['34043641', '33691639', '33715013', '33468480', '33722626']"
901,752.2,0.16352034033501728,8,8,0,0,34285481,84,-1,"['33266481', '34075256', '33462929', '33511409', '33768257']"
902,1174.0,0.2555366269165247,21,5,0,0,34285943,80,-1,"['34251576', '34296105', '33616018', '32855802', '32893437']"
903,358.3,0.6140106056377338,0,0,0,0,34286080,80,-1,"['33328949', '33624158', '34313448', '34342183', '34010711']"
904,175.0,4.514285714285714,7,8,0,0,34286345,80,-1,"['33907902', '34312079', '34280789', '34063605', '34313597']"
905,140.0,4.5,10,4,0,0,34287257,36,-1,"['34120294', '34101212', '34120377', '34303579', '34303701']"
906,120.0,0.9908333333333333,6,0,0,0,34287493,80,-1,"['34323607', '34300650', '34011724', '34343790', '34072404']"
907,160.0,7.5,0,0,0,0,34287503,80,-1,"['34144569', '34100951', '34340523', '33943067', '33943330']"
908,500.0,0.24,0,0,0,0,34288562,80,-1,"['32569466', '32831207', '34326085', '34332813', '34300225']"
909,153.0,3.9869281045751634,6,10,0,0,34289614,80,-1,"['34302565', '34307488', '34313597', '33907902', '34261214']"
910,500.0,1.2,12,25,0,0,34289822,80,-1,"['33299288', '34158113', '34306920', '34070963', '33954274']"
911,100.0,4.5,10,10,0,0,34290155,80,-1,"['34322641', '34148046', '34198306', '34063605', '34067468']"
912,794.3,0.3776910487221453,0,0,0,0,34290684,80,-1,"['34252276', '33749240', '33578853', '33911120', '33827987']"
913,300.0,8.166666666666666,0,0,8,10,34290788,80,-1,"['34331806', '34333942', '30854981', '34309892', '34323212']"
914,200.0,4.5,0,0,0,0,34290888,83,-1,"['34337886', '33463388', '33736038', '33735958', '32890700']"
915,17000.0,0.029999999999999995,0,4,0,0,34290939,80,-1,"['32527606', '34341702', '34326696', '32848861', '34263040']"
916,215.0,16.27906976744186,13,12,17,17,34291057,80,-1,"['34220143', '34219455', '34000303', '34314231', '34073625']"
917,840.0,150.0,0,0,0,0,34291144,80,-1,"['33464743', '33599986', '32721690', '32979918', '34239085']"
918,1239.0,0.11864406779661017,0,0,0,0,34291254,54,-1,"['33100538', '33191008', '27151905', '32548662', '34033492']"
919,158.0,0.0,7.5,8,0,0,34291751,80,-1,"['33903773', '34088569', '34071707', '33001461', '34335057']"
920,1210.0,0.12743801652892564,0,0,0,0,34291975,80,-1,"['32742260', '34339153', '33989067', '34328780', '34148426']"
921,644.0,0.0,0,0,0,0,34292245,90,-1,"['34207704', '34305138', '34325880', '34330325', '33469466']"
922,10070.0,0.10923535253227408,100,4,0,0,34292346,80,-1,"['34335939', '33266068', '34324934', '34266160', '34209487']"
923,713.0,0.0,30,10,0,0,34292360,90,-1,"['34340308', '34322549', '34302868', '33762925', '33866726']"
924,140.0,0.0,24,24,0,0,34292422,80,-1,"['34332155', '34330926', '32473843', '34277092', '34343832']"
925,122.0,1.598360655737705,7,10,0,0,34292825,80,-1,"['34333866', '26666593', '33555261', '34339123', '34323842']"
926,130.0,4.615384615384615,0,0,0,0,34293246,80,-1,"['34339008', '34224055', '34261551', '34053248', '34310259']"
927,10000.0,0.55,0,6,0,0,34293877,80,-1,"['32967269', '33355181', '34328538', '34187915', '33631093']"
928,200.0,0.0,10,10,0,0,34293910,80,-1,"['34107528', '34339667', '34131539', '34344245', '31787438']"
929,1200.0,0.09166666666666667,20,6,0,0,34294505,80,-1,"['34231962', '32825634', '33033999', '32120760', '33018959']"
930,165.0,3.0,30,30,0,0,34294949,80,-1,"['27171905', '32046503', '32129679', '34341784', '34217189']"
931,165.0,2.3636363636363638,20,20,0,0,34295028,80,-1,"['34013181', '33665727', '33852434', '27171905', '34215233']"
932,107.4,2.5605214152700184,6,400,0,0,34295108,80,-1,"['34338224', '34331129', '33941318', '34342215', '34329779']"
933,277.0,9.2,16,28,0,0,34295129,80,-1,"['33797763', '33915620', '32734451', '34117141', '34019674']"
934,508.0,1.6732283464566928,0,0,0,0,34295665,80,-1,"['33699879', '34240714', '34228614', '34316738', '34255923']"
935,500.0,0.0,20,10,0,0,34295993,80,-1,"['34050933', '34306862', '33169643', '34336317', '32825634']"
936,9853.0,0.03856693392875266,100,0,0,0,34296089,3,-1,"['34255135', '34316591', '33870945', '32526743', '34010162']"
937,1002.0,0.124750499001996,21,4,0,0,34296105,80,-1,"['32855802', '32893437', '33616018', '34285943', '33553127']"
938,210.0,3.5714285714285716,10,8,0,0,34298026,38,-1,"['34342296', '31186805', '31342479', '34204889', '34120377']"
939,180.0,0.7777777777777778,0,0,0,0,34298747,41,-1,"['34326828', '34322567', '34343614', '34322752', '34059671']"
940,1192.0,0.2936241610738255,32,7,0,0,34298995,80,-1,"['34342244', '33616325', '33605724', '34041694', '33869656']"
941,200.0,0.8,0,0,0,0,34299019,66,-1,"['34305179', '34338198', '33813011', '34309048', '34311410']"
942,170.0,5.0,10,12,0,0,34299272,80,-1,"['34307021', '34198306', '34322641', '34290155', '34148046']"
943,200.0,4.0,12.5,12,0,0,34299340,80,-1,"['34067468', '34198306', '33230959', '34338715', '34322641']"
944,1000.0,0.0,10,10,0,0,34299741,-1,-1,"['34048440', '34309433', '31817699', '32362722', '31107612']"
945,200.0,0.0,10,12,0,0,34299773,80,-1,"['34305323', '34009939', '33821132', '34043984', '32401388']"
946,500.0,0.324,0,0,0,0,34300225,80,-1,"['34332813', '34148972', '32569466', '32831207', '34288562']"
947,460.0,0.6739130434782609,6,0,0,0,34300650,80,-1,"['34343790', '34323607', '34011724', '34287493', '33416493']"
948,1000.0,0.0,10,8,0,0,34301610,46,-1,"['34338741', '34234619', '34322752', '34309577', '34313380']"
949,1000.0,0.0,0,0,0,0,34301618,80,-1,"['33803906', '34311224', '34342946', '34327860', '34148426']"
950,1500.0,0.11533333333333333,0,0,0,0,34301899,80,-1,"['34310954', '34333782', '34326476', '34338349', '34291975']"
951,300.0,0.3333333333333333,5,8,0,0,34302112,120,-1,"['33848128', '33175934', '34051563', '31728941', '34337900']"
952,237.0,0.0,0,0,0,0,34302334,75,-1,"['34302364', '30959359', '22220466', '30717332', '30783409']"
953,237.0,0.0,0,0,0,0,34302364,75,-1,"['34302334', '30959359', '22220466', '30717332', '30783409']"
954,140.0,0.9271428571428573,5,8,0,0,34302539,80,-1,"['34268461', '34271386', '34235679', '34262126', '34303458']"
955,100.0,1.25,5,20,0,0,34302544,38,-1,"['34219796', '34330996', '34282296', '34329641', '34275539']"
956,120.0,9.2,6,8,0,0,34302552,80,-1,"['34319342', '34341264', '34310403', '34278743', '34275739']"
957,160.0,3.80625,6,10,0,0,34302565,80,-1,"['34289614', '34307488', '34313597', '34261214', '33907902']"
958,1000.0,0.69,20,4,0,0,34302868,87,-1,"['33866726', '34042072', '31883754', '34305208', '34305718']"
959,1000.0,1.2,14,0,0,0,34303238,80,-1,"['33845051', '34042299', '34107904', '34227232', '34278564']"
960,500.0,0.3242,9,5,0,0,34303318,80,-1,"['34104978', '33522399', '33618245', '32334022', '34235940']"
961,150.0,0.8666666666666667,5,6,0,0,34303458,80,-1,"['34100136', '34276736', '34277149', '34255844', '34003032']"
962,205.0,4.2926829268292686,10,6,0,0,34303579,35,-1,"['34303701', '34287257', '34120294', '34120377', '34101212']"
963,221.0,4.751131221719457,11,6,0,0,34303701,35,-1,"['34303579', '34120294', '34287257', '34101212', '34120377']"
964,500.0,6.8,14,4,2,2,34304431,80,-1,"['34313945', '34341832', '34343408', '34148084', '34327587']"
965,130.0,6.923076923076923,7,6,0,0,34304907,80,-1,"['34312589', '31200631', '34275739', '34310403', '34339464']"
966,250.0,3.6,5,6,0,0,34304919,80,-1,"['34261214', '34280789', '34302565', '34289614', '34307488']"
